id,title,release_at,news_type.name,keyword_dpp,keyword_han,keyword_kmt,keyword_tsai,url
vNWOevVJxw,蔡英文台中競總招募青年軍 力拚年輕票,2019-10-18 01:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/vNWOevVJxw
14a1Gj79nk,台灣芭樂年底銷往美國 蔡英文：亞洲第一,2019-10-17 20:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1Gj79nk
JpnqOv9MaM,蔡英文宣布芭樂銷美 網友大讚紅心芭樂,2019-10-17 20:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/JpnqOv9MaM
BexX7967ab,台灣競爭力論壇執行長謝明輝指蔡英文總統就是中華民國「芒果乾」大...,2019-10-17 18:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/BexX7967ab
Q8n8D5PGno,蔡英文穩連任？妖西預言：綠營必分裂 論文門續發酵,2019-10-17 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/Q8n8D5PGno
1vWRrvXVWJ,噴漆罵「蔡英文共匪」 醉男落網稱心情差,2019-10-17 13:11:02,社會萬象,0,0,0,1,https://ctinews.com/news/items/1vWRrvXVWJ
MyWk60PAn6,唐慧琳點出關鍵四字酸：蔡英文怎麼捨得請假？,2019-10-17 13:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/MyWk60PAn6
qXWQvzN2aR,蔡英文2020選情 彭文正發驚人之語,2019-10-17 01:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/qXWQvzN2aR
Bda059RqxL,蔡英文總統社頭天門宮參拜 場外民眾抗議喊拔菜,2019-10-16 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/Bda059RqxL
89xpd32Qxe,綠能發電展佳績 蔡英文籲以此為外銷利基,2019-10-16 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/89xpd32Qxe
q9WPzYPBxm,拜會蔡英文 莫健：美國反對兩岸任何一方改變現狀,2019-10-16 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzYPBxm
D0xdOGQ2aY,馬英九酸蔡英文「我幹總統22邦交國 她怎麼3年就丟7國？」,2019-10-16 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/D0xdOGQ2aY
pRnYNkm7WY,參加工具機公會會員大會蔡英文打信心牌,2019-10-16 19:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/pRnYNkm7WY
gOnLRLmQak,戴順澤宮冠軍帽 蔡英文「選總統應該能成」,2019-10-16 19:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/gOnLRLmQak
JpnqOvjmaM,IMF下修台灣經濟成長率 蔡英文：仍是四小龍之首,2019-10-16 19:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/JpnqOvjmaM
JpnqOvmQaM,誰製造亡國感？吳敦義：蔡英文不要作賊喊捉賊,2019-10-16 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/JpnqOvmQaM
rPnvpGDKaY,蔡英文施政滿意度 正反勢均力敵,2019-10-16 13:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/rPnvpGDKaY
Q8n8D5oNno,【影】蔡英文：叫現任總統請假真荒謬！,2019-10-16 12:11:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/Q8n8D5oNno
2BnEy1GAnJ,「不公平的選舉」洪秀柱批蔡英文,2019-10-16 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/2BnEy1GAnJ
14a1GjNznk,籲蔡英文別鬧了 林環牆預告還有勁爆問題,2019-10-16 11:28:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1GjNznk
4bnbG6MEWP,驚爆！蔡英文論文將在這天「解密」,2019-10-16 10:26:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4bnbG6MEWP
kYaDLVZNa9,蔡英文頒授工研院新科院士證書,2019-10-15 22:01:03,政治要聞,0,0,0,1,https://ctinews.com/news/items/kYaDLVZNa9
q9WPzYrmxm,蔡英文為鄭朝方拉抬聲勢,2019-10-15 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzYrmxm
MyWk602En6,蔡英文稱 2020關鍵是自由民主或被統一,2019-10-15 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/MyWk602En6
8knJegmvxo,蔡英文博士論文門爭議 羅智強用16字總結,2019-10-15 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/8knJegmvxo
pRnYNkVPWY,吳敦義重批蔡英文：    不放棄台獨會「以獨引統」,2019-10-15 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/pRnYNkVPWY
gOnLRLDKak,0到6歲托育預算600億 蔡英文：還有另一波擴大補助,2019-10-15 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gOnLRLDKak
14a1GjkYnk,蔡英文紐約律師遭停？原因曝光了,2019-10-15 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1GjkYnk
4OaZbw22a6,鄭宏輝搶攻寵物票  蔡英文力挺到底,2019-10-15 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZbw22a6
MyWk60vOn6,陸搞不懂的蔡英文：貿易戰下台灣的「站隊邏輯」,2019-10-15 15:31:02,國際兩岸,0,0,0,1,https://ctinews.com/news/items/MyWk60vOn6
M9n6DpONaR,蔡英文嗆馬種芒果乾 沈富雄：有失LSE博士的素養,2019-10-15 14:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/M9n6DpONaR
14a1Gj6Enk,蔡英文：蔡賴配？適當時機會宣布,2019-10-15 14:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1Gj6Enk
JmxNkzNln8,彭文正對蔡英文下24小時通牒 論文門將進入下一步,2019-10-15 13:50:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/JmxNkzNln8
bKxrzPdLx9,3年前這段話 網：小英現世報來了,2019-10-15 13:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/bKxrzPdLx9
gOnLRLZpak,回應蔡英文「急什麼」韓國政團：人民不只心急而且心憂,2019-10-15 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gOnLRLZpak
89xpd35dxe,論文門再爆驚人疑點 林環牆：蔡應該直冒冷汗,2019-10-15 10:30:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/89xpd35dxe
2BnEy12YnJ,蔡英文看國慶花車遊行 人潮嚇死人 黃暐瀚證實照片是...,2019-10-15 07:40:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/2BnEy12YnJ
vZWBbkppW7,蔡英文論文問大學校長 府：沒意義的政治操作,2019-10-14 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/vZWBbkppW7
4XamA0OZaA,蔡英文論文爭議未息 民眾檢舉資料狂寄北檢,2019-10-14 18:11:02,社會萬象,0,0,0,1,https://ctinews.com/news/items/4XamA0OZaA
p5W9kD7Yxo,吳敦義批蔡英文：「以獨引統」帶來亡國感,2019-10-14 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/p5W9kD7Yxo
gGaMey41aK,何庭歡：「芒果乾」是蔡英文自種、自產、自銷,2019-10-14 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gGaMey41aK
8knJegbqxo,蔡英文博士畢業證書為真？近9成國立大學校長拒背書,2019-10-14 15:06:02,生活焦點,0,0,0,1,https://ctinews.com/news/items/8knJegbqxo
8knJegeqxo,蔡英文：每天要求自己守護國家的主權,2019-10-14 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/8knJegeqxo
M9n6DpD3aR,蔡總統倫敦政經學院畢業證書為真？近9成國立大學校長拒背書,2019-10-14 13:53:45,政治要聞,0,0,0,1,https://ctinews.com/news/items/M9n6DpD3aR
p5W9kDDexo,張忠謀任APEC領袖代表 蔡英文交付兩任務,2019-10-14 13:20:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/p5W9kDDexo
4bnbG6RZWP,蔡英文宣布 張忠謀再任APEC領袖代表,2019-10-14 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4bnbG6RZWP
byWjg43BaY,蔡英文將宣布由張忠謀擔任APEC領袖代表,2019-10-14 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/byWjg43BaY
GVxoB5k6a8,蔡英文代言紅心芭樂 網友笑推,2019-10-14 02:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/GVxoB5k6a8
4XamAZLXaA,頒史明褒揚令 蔡英文：我會帶領這個國家走下去,2019-10-13 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4XamAZLXaA
vNWOedDvxw,蔡英文台南深綠拜廟照流出 網笑「萬人空巷」,2019-10-13 16:40:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/vNWOedDvxw
kRxAN1rQnD,強化文宣 府發言人林鶴明轉調蔡英文競辦,2019-10-13 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/kRxAN1rQnD
57nGpwRgWk,蔡英文台南拜廟 中年男陳情被抬走還挨告,2019-10-13 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/57nGpwRgWk
Z3WgADP0xK,模仿郭董政見？蔡英文：讓0到6歲小朋友得到更好照顧,2019-10-13 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/Z3WgADP0xK
qXWQvM32aR,蔡英文堅稱不缺電 台大醫反嗆：台灣一定缺錢,2019-10-13 15:06:02,生活焦點,0,0,0,1,https://ctinews.com/news/items/qXWQvM32aR
GVxoBk2Qa8,蔡英文的共識  郁慕明點出盲點,2019-10-13 08:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/GVxoBk2Qa8
zMW5eXjjWN,蔡英文民調被高估？ 政治觀察家找到盲點了,2019-10-13 06:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/zMW5eXjjWN
M9n6DQj4aR,蔡英文新北總部底定 將啟動組織戰,2019-10-13 01:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/M9n6DQj4aR
qXWQvMjwaR,蔡英文說常在冰箱找東西吃 貓嫌吵,2019-10-13 01:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/qXWQvMjwaR
14a1Go3pnk,LSE背書蔡學位 彭文正卻發現2016年一件怪事,2019-10-13 01:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1Go3pnk
qXWQvMj1aR,蔡英文國慶提八二三 網友想到徐佳青,2019-10-12 23:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/qXWQvMj1aR
rPnvpq1GaY,蔡英文參與百工百業挺改革授證 上千支持者高呼凍蒜,2019-10-12 19:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/rPnvpq1GaY
gzaeXg0gWm,史明追思會前夕  基金會董事批蔡英文：白賊話說太多,2019-10-12 19:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/gzaeXg0gWm
1vWRrARbWJ,蔡英文：能源轉型帶來3大契機,2019-10-12 17:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/1vWRrARbWJ
q9WPzQVexm,蔡英文頒授郭信良台南後援總會長聘書,2019-10-12 17:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzQVexm
4XamAZrvaA,胡幼偉：小英這句話害我頭皮發麻！,2019-10-12 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4XamAZrvaA
q6xVVqm9x7,蔡英文：台灣不缺電是不爭事實,2019-10-12 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/q6xVVqm9x7
89xpdO7Bxe,中華民國台灣是共識？網投票結果打臉蔡英文,2019-10-12 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/89xpdO7Bxe
ogxw3LYgxG,論文門 彭文正：留學生爆蔡曾說這句「糟了...」,2019-10-12 02:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/ogxw3LYgxG
rPnvpq6XaY,蔡英文國慶晚會人氣高？網狂諷：眼睛業障重,2019-10-12 02:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/rPnvpq6XaY
byWjg3GMaY,農粉好羨慕！ 蔡英文餵吳怡農吃麵,2019-10-11 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/byWjg3GMaY
57nGpw9wWk,斬釘截鐵 周錫瑋：蔡英文就是沒論文！,2019-10-11 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/57nGpw9wWk
9pWzVY4PWv,與柯關係 高嘉瑜急回：我是小英學妹！,2019-10-11 16:07:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/9pWzVY4PWv
KwnKgpXpnY,民調看出端倪 他稱選情不利蔡英文,2019-10-11 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/KwnKgpXpnY
vZWBb5wJW7,裴洛西賀電 蔡英文：持續合作維持區域和平,2019-10-11 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/vZWBb5wJW7
vNWOedVDxw,林環牆再控：學生紀錄顯示LSE與蔡英文聯合說謊,2019-10-11 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/vNWOedVDxw
q9WPzQgmxm,總統國慶演說「中華民國台灣」柯：最大公約數,2019-10-11 14:17:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzQgmxm
vNWOedN8xw,國慶酒會台灣美食多 蔡英文大啖蚵仔煎披薩,2019-10-10 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/vNWOedN8xw
GVxoBk1Aa8,蘇起憂蔡英文若連任 台灣「火山爆發」,2019-10-10 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/GVxoBk1Aa8
9pWzVY7eWv,蔡英文談守護主權 柯嗆：本來就應該做,2019-10-10 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/9pWzVY7eWv
4bnbGR26WP,台灣列創新國？蔡英文沒說另一件糗事,2019-10-10 19:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4bnbGR26WP
bKxrzBmBx9,看完蔡英文國慶演說...周錫瑋強硬回擊了！,2019-10-10 17:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/bKxrzBmBx9
M9n6DQdPaR,蔡英文國慶談話 府方人士：聚焦3大主軸,2019-10-10 17:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/M9n6DQdPaR
q6xVVqrPx7,蔡英文國慶文告：拒絕一國兩制是最大共識,2019-10-10 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/q6xVVqrPx7
89xpdOedxe,提到國「ㄈㄨˋ 」？蔡英文國慶談話頻吃螺絲,2019-10-10 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/89xpdOedxe
pRnYNGXEWY,與日本祝賀團餐敘 蔡英文盼提案啓動CPTPP磋商,2019-10-10 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/pRnYNGXEWY
6BalOYl2WQ,蔡英文籲社會爭執透過對話找到最大公約數,2019-10-10 13:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/6BalOYl2WQ
v7x3Xy4Qnj,台灣發展方向 蔡英文：壯大台灣、民富國強,2019-10-10 13:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/v7x3Xy4Qnj
v7x3Xy0Qnj,蔡英文國慶談話：堅韌之國、前進世界,2019-10-10 11:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/v7x3Xy0Qnj
rbW4E93oaL,國慶大會吊掛國旗 蔡英文10點25進場,2019-10-10 11:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/rbW4E93oaL
rPnvpqVdaY,LSE為蔡學位背書 彭文正開心到想開香檳,2019-10-10 07:40:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/rPnvpqVdaY
4XamAZMJaA,蔡英文國慶談話：捍衛國家主權 守住生存空間,2019-10-10 01:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4XamAZMJaA
m0x7X7Rynv,奇蹟中的奇蹟？他分析蔡英文民調 網一語完爆,2019-10-10 01:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/m0x7X7Rynv
89xpdO2Xxe,國慶晚會晚間桃園登場蔡英文感謝僑胞,2019-10-09 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/89xpdO2Xxe
bKxrzBXjx9,蔡英文：團結努力 中華民國台灣定能克服萬難,2019-10-09 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/bKxrzBXjx9
m0x7X78mnv,美副助卿訪台 蔡英文：展現出美國對台支持,2019-10-09 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/m0x7X78mnv
q9WPzQ6Bxm,蔡英文： 希望與瓜地馬拉合作像咖啡一樣美好,2019-10-09 13:01:03,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzQ6Bxm
vZWBb5vbW7,翻臉了？扁為這事震怒嗆蔡 網神回5字！,2019-10-09 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/vZWBb5vbW7
9pWzVYEoWv,蔡英文論文案 LSE官方回應了,2019-10-09 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/9pWzVYEoWv
4XamAZE6aA,LSE為小英背書 網看完驚爆不能說的秘密...,2019-10-09 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4XamAZE6aA
zMW5eX1jWN,高喊8字 蔡英文慘遭嗆：真的別噁心了！,2019-10-09 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/zMW5eX1jWN
dynyk7vQaZ,再提「格達費醜聞」林環牆：譴責LSE公開挺蔡英文,2019-10-09 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/dynyk7vQaZ
JmxNk5vQn8,央視停播NBA 蔡英文：不能理解這種做法,2019-10-09 01:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/JmxNk5vQn8
zMW5eXO1WN,蔡英文：孤立台灣無助區域穩定,2019-10-08 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/zMW5eXO1WN
dynyk7JgaZ,搶藍選票？蔡英文推中華民國不分你我影片,2019-10-08 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/dynyk7JgaZ
57nGpwbXWk,接見史瓦帝尼總理 蔡英文：期待創造新發展,2019-10-08 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/57nGpwbXWk
8knJeJ16xo,蔡英文：加強夥伴關係因應區域挑戰和威脅,2019-10-08 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/8knJeJ16xo
MyWk6359n6,蔡英文視導「砲王」與「水鬼」宣示意味濃,2019-10-08 10:11:02,社會萬象,0,0,0,1,https://ctinews.com/news/items/MyWk6359n6
KwnKgp5pnY,蔡英文「芒果乾」 網友一語道破真正意思,2019-10-07 21:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/KwnKgp5pnY
dynyk7jMaZ,蔡英文拜廟魅力有多大？詹江村PO圖：大家攏沒走,2019-10-07 17:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/dynyk7jMaZ
q9WPzQ7qxm,馬祖參加昇天祭 蔡英文允諾讓鄉親回家路更方便,2019-10-07 15:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/q9WPzQ7qxm
4bnbGRO6WP,新台馬輪經費 蔡英文：政府已核定11.4億,2019-10-07 15:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/4bnbGRO6WP
4OaZb0bPa6,蔡英文學生紀錄透露了什麼？林環牆列5重點,2019-10-07 15:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZb0bPa6
v7x3XyZRnj,要繼續挺蔡英文？洛杉基向年輕人拋三問,2019-10-07 11:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/v7x3XyZRnj
rPnvpqqkaY,換馬英九撿到槍 諷刺蔡英文 台下笑翻,2019-10-07 00:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/rPnvpqqkaY
p5W9kOOPxo,蔡批馬種下芒果乾 前太陽花成員反酸：妳在獨享,2019-10-07 00:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/p5W9kOOPxo
BexX7wwLab,論文受質疑  蔡英文：以訛傳訛對社會沒有幫助,2019-10-07 00:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/BexX7wwLab
14a1jrX9xk,蔡壁如群組貼文嗆蔡英文論文門國恥 游淑慧報警,2019-10-06 18:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1jrX9xk
4OaZwPlqx6,連任兩岸地動山搖？ 蔡英文：時空環境不同,2019-10-06 18:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZwPlqx6
GVxo5QmpW8,蔡英文首波募款「辣英粉」湧訂購潮！1萬份額滿,2019-10-06 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/GVxo5QmpW8
yDa2yp1wWK,群組貼連結嗆蔡英文國恥惹議 蔡壁如：1450別敏感,2019-10-06 16:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/yDa2yp1wWK
gOnLL5VYnk,芒果乾誰種的？柯文哲：大家都在操作,2019-10-06 13:20:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gOnLL5VYnk
ogxwA5ooWG,四大謊言被戳破？蔡英文被譙三字,2019-10-06 10:58:36,政治要聞,0,0,0,1,https://ctinews.com/news/items/ogxwA5ooWG
kRxAybj3xD,馬、蔡論文差別在哪？ 馬英九一出口眾人笑翻,2019-10-06 08:00:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/kRxAybj3xD
p5W9D42eno,蔡英文總統赴桃園參加漁民節活動,2019-10-05 22:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/p5W9D42eno
4OaZwPpJx6,蔡英文希望2020竹縣拿5成得票率,2019-10-05 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZwPpJx6
Bda09Yg2xL,蔡英文反擊馬英九：「種芒果」的人就是你,2019-10-05 16:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/Bda09Yg2xL
MyWk0jYpa6,蔡英文轉發國慶影片 特別標註「中華民國」,2019-10-05 14:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/MyWk0jYpa6
ogxwA5yEWG,蔡英文競總 最快10月底亮相,2019-10-05 14:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/ogxwA5yEWG
4OaZwP7Nx6,蔡英文支持度大勝韓？黃暐瀚：蔡沒膽在這造勢,2019-10-05 12:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZwP7Nx6
2BnE164PnJ,守護台灣？孫大千痛批蔡英文只會守護自己,2019-10-05 10:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/2BnE164PnJ
4bnb6mrKnP,模糊焦點  洛杉基：蔡英文與川普方法一樣,2019-10-05 00:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/4bnb6mrKnP
1vWRv3lbWJ,台灣設計展開幕 蔡英文總統驚艷「超級南」,2019-10-04 20:06:01,生活焦點,0,0,0,1,https://ctinews.com/news/items/1vWRv3lbWJ
Q8n85zKlWo,韓競辦：最會講幹話的就是總統蔡英文,2019-10-04 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/Q8n85zKlWo
1vWRv32bWJ,蔡英文副手人選  卓榮泰：不會讓您失望,2019-10-04 20:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/1vWRv32bWJ
pRnYkdYpaY,最新民調出爐 蔡英文穩居第一難以撼動,2019-10-04 14:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/pRnYkdYpaY
qXWQzDORaR,慰問殉職警消家屬 蔡英文：消防員安全優先考量,2019-10-04 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/qXWQzDORaR
ogxwA5qgWG,林環牆再控：蔡英文是假博士再清楚不過,2019-10-04 12:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/ogxwA5qgWG
4OaZwPV4x6,批馬英九反打臉自己 網：蔡英文神預言,2019-10-04 09:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/4OaZwPV4x6
pRnYkd7paY,我的媽啊！蔡政府用「媽咪」替代中華民國？真相是…,2019-10-04 09:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/pRnYkd7paY
D0xdG4eBaY,蔡論文爭議 23歲高雄年輕人這樣看,2019-10-04 03:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/D0xdG4eBaY
9pWzmOlPnv,彭文正爆：蔡英文論文門更神秘的地方在這！,2019-10-04 00:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/9pWzmOlPnv
BexX91Xonb,蔡英文宣示與美日韓同步 明年進入5G時代,2019-10-03 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/BexX91Xonb
gzae5Bmvam,阿扁開罵蔡英文！馬英九竟躺著也中槍？,2019-10-03 16:27:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/gzae5Bmvam
GVxo5QREW8,回應蔡賴配 蔡英文：會在適當時機提出,2019-10-03 16:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/GVxo5QREW8
MyWk0j4da6,好慘！蔡英文執政後...羅智強譏這四字成笑話,2019-10-03 13:01:07,政治要聞,0,0,0,1,https://ctinews.com/news/items/MyWk0j4da6
qXWQzDrOaR,蔡英文台中競總招募「辣台妹 」,2019-10-03 13:01:07,政治要聞,0,0,0,1,https://ctinews.com/news/items/qXWQzDrOaR
ogxwA5O4WG,為何出意外蔡英文能做這事？洛杉基：若韓肯定被罵翻,2019-10-03 11:01:01,政治要聞,0,0,0,1,https://ctinews.com/news/items/ogxwA5O4WG
JmxNzoQNx8,南方澳斷橋事故 蔡英文：如有疏失一定究責,2019-10-02 21:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/JmxNzoQNx8
MyWk0jX2a6,拓展商機 蔡英文：關注非洲大陸自由貿易區發展,2019-10-02 19:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/MyWk0jX2a6
JmxNzovNx8,外交自我矮化 吳敦義：蔡英文是「軟台妹」？,2019-10-02 19:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/JmxNzovNx8
gzae5BREam,黃崑虎籌組大聯盟 力挺蔡英文連任,2019-10-02 18:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gzae5BREam
gGaMy06laK,非洲自貿區啟動 蔡英文：將加強與非洲連結,2019-10-02 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gGaMy06laK
v7x3ZV6Kaj,接見日本眾議員 蔡英文盼宣導台灣旅遊,2019-10-02 15:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/v7x3ZV6Kaj
kRxAybV3xD,蔡總統畢業證書 教育部要帶陳學聖到政大看,2019-10-02 14:32:03,生活焦點,0,0,0,1,https://ctinews.com/news/items/kRxAybV3xD
14a1jr6pxk,黃暐瀚爆料 蘇貞昌以前也是這樣罵蔡英文,2019-10-01 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/14a1jr6pxk
gGaMy0QMaK,蔡英文總統稱油罐車失火釀斷橋 網友：比韓爛1萬倍,2019-10-01 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/gGaMy0QMaK
v7x3ZVDzaj,南方澳跨港大橋坍塌  蔡英文下達五大指令,2019-10-01 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/v7x3ZVDzaj
2BnE16ePnJ,一樣潑漆兩樣標準 羅智強批蔡英文,2019-10-01 22:01:02,政治要聞,0,0,0,1,https://ctinews.com/news/items/2BnE16ePnJ
